2026/04/25 18:50:05 [DOGEUSDT] OBI: 0.1380345459945079 | Updated: 1777114204522 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [AVAXUSDT] OBI: -0.09034217452925694 | Updated: 1777114204526 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [LTCUSDT] OBI: 0.021485611391399793 | Updated: 1777114204578 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [BCHUSDT] OBI: 0.21702301670755925 | Updated: 1777114204552 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [UNIUSDT] OBI: -0.020729521753234666 | Updated: 1777114204470 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [LINKUSDT] OBI: -0.1281080469755678 | Updated: 1777114204470 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [FILUSDT] OBI: 0.09325178255427667 | Updated: 1777114204451 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [ADAUSDT] OBI: 0.1279193089586075 | Updated: 1777114204284 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [BTCUSDT] OBI: -0.3168393782383419 | Updated: 1777114204552 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [DOTUSDT] OBI: 0.1247781862040714 | Updated: 1777114204552 | ProcessTs: 1777114205013
2026/04/25 18:50:05 [AAVEUSDT] OBI: -0.028832787767364667 | Updated: 1777114204472 | ProcessTs: 1777114205013
2026/04/25 18:50:05 --- Current 1777114205860 ---
2026/04/25 18:50:05 [DOTUSDT] OBI: 0.1254739372920154 | Updated: 1777114204967 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [DOGEUSDT] OBI: 0.14401498279673997 | Updated: 1777114205041 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [UNIUSDT] OBI: -0.02522885643757031 | Updated: 1777114205041 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [QNTUSDT] OBI: 0.29670912951167727 | Updated: 1777114204756 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ALGOUSDT] OBI: 0.0850714181989432 | Updated: 1777114204972 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [LINKUSDT] OBI: -0.12804401859563957 | Updated: 1777114205040 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ADAUSDT] OBI: 0.1280726134614737 | Updated: 1777114204805 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [LTCUSDT] OBI: 0.021874935727110738 | Updated: 1777114204830 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [XLMUSDT] OBI: 0.19906126447171302 | Updated: 1777114204875 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ETCUSDT] OBI: -0.18086871423617865 | Updated: 1777114204976 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [FILUSDT] OBI: 0.09254833690220202 | Updated: 1777114204969 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [GRTUSDT] OBI: 0.2632555145858782 | Updated: 1777114204972 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [TRXUSDT] OBI: 0.10576112734409487 | Updated: 1777114204781 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ETHUSDT] OBI: 0.11217465161109048 | Updated: 1777114204964 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [SOLUSDT] OBI: 0.11762167794135142 | Updated: 1777114204971 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [BTCUSDT] OBI: -0.2898832684824902 | Updated: 1777114204869 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ATOMUSDT] OBI: 0.16511677558466661 | Updated: 1777114204970 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [XMRUSDT] OBI: -0.09269852549298263 | Updated: 1777114204969 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [AVAXUSDT] OBI: -0.08653535679690022 | Updated: 1777114205041 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [AAVEUSDT] OBI: -0.03842498302783439 | Updated: 1777114204969 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [BCHUSDT] OBI: 0.20335723280879583 | Updated: 1777114204807 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [ICPUSDT] OBI: -0.047577647095645645 | Updated: 1777114204695 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [VETUSDT] OBI: -0.11814113418608212 | Updated: 1777114204969 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [NEARUSDT] OBI: 0.09382824660881187 | Updated: 1777114204988 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [SANDUSDT] OBI: -0.36552466891927243 | Updated: 1777114204967 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [BNBUSDT] OBI: 0.30890284833683757 | Updated: 1777114204968 | ProcessTs: 1777114205582
2026/04/25 18:50:05 [XRPUSDT] OBI: 0.22060784411826778 | Updated: 1777114204968 | ProcessTs: 1777114205582
2026/04/25 18:50:06 --- Current 1777114206362 ---
2026/04/25 18:50:06 [AAVEUSDT] OBI: -0.024211560796926775 | Updated: 1777114205601 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [XLMUSDT] OBI: 0.20119303159654817 | Updated: 1777114205511 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [UNIUSDT] OBI: -0.02759812785873843 | Updated: 1777114205528 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ETCUSDT] OBI: -0.19615248112221595 | Updated: 1777114205325 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ATOMUSDT] OBI: 0.1650625000051543 | Updated: 1777114205601 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [DOGEUSDT] OBI: 0.14651996120149502 | Updated: 1777114205600 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [BCHUSDT] OBI: 0.18097093475483997 | Updated: 1777114205364 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ALGOUSDT] OBI: 0.07906056556358883 | Updated: 1777114205541 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [LINKUSDT] OBI: -0.1281646392753414 | Updated: 1777114205548 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [FILUSDT] OBI: 0.06156895791975517 | Updated: 1777114205548 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [TRXUSDT] OBI: 0.14215769519182883 | Updated: 1777114205600 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ADAUSDT] OBI: 0.12908470264984492 | Updated: 1777114205599 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [BNBUSDT] OBI: 0.3016126128443196 | Updated: 1777114205604 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [XRPUSDT] OBI: 0.21619175271666136 | Updated: 1777114205528 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [SOLUSDT] OBI: 0.127393156964937 | Updated: 1777114205527 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [BTCUSDT] OBI: -0.3982456140350877 | Updated: 1777114205600 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ICPUSDT] OBI: -0.04627489207631249 | Updated: 1777114205382 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [VETUSDT] OBI: -0.11832413575910616 | Updated: 1777114205509 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [NEARUSDT] OBI: 0.09402350456150567 | Updated: 1777114205602 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [DOTUSDT] OBI: 0.12448514605100171 | Updated: 1777114205531 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [AVAXUSDT] OBI: -0.0928120422286205 | Updated: 1777114205542 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [QNTUSDT] OBI: 0.28731942215088285 | Updated: 1777114205552 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [GRTUSDT] OBI: 0.2631171869323068 | Updated: 1777114205599 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [SANDUSDT] OBI: -0.3650793929847262 | Updated: 1777114205527 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [XMRUSDT] OBI: -0.09832224200956045 | Updated: 1777114205510 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [ETHUSDT] OBI: 0.05505224073914168 | Updated: 1777114205601 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [LTCUSDT] OBI: 0.021271491219435997 | Updated: 1777114205199 | ProcessTs: 1777114206271
2026/04/25 18:50:06 --- Current 1777114206864 ---
2026/04/25 18:50:06 [BTCUSDT] OBI: -0.35566598633419105 | Updated: 1777114206226 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [UNIUSDT] OBI: -0.031052514581502925 | Updated: 1777114206225 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [QNTUSDT] OBI: 0.29261816250663836 | Updated: 1777114205794 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [LINKUSDT] OBI: -0.12842188800938756 | Updated: 1777114206145 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [NEARUSDT] OBI: 0.09411050730703784 | Updated: 1777114206083 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [TRXUSDT] OBI: 0.14272678332117916 | Updated: 1777114206124 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [XRPUSDT] OBI: 0.2099458817586117 | Updated: 1777114206214 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [SOLUSDT] OBI: 0.12786132532856725 | Updated: 1777114206168 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [DOGEUSDT] OBI: 0.1487152671387282 | Updated: 1777114206191 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [AAVEUSDT] OBI: -0.02299055426840142 | Updated: 1777114206269 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [XLMUSDT] OBI: 0.1997254622015227 | Updated: 1777114206083 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [ETCUSDT] OBI: -0.19587187616804724 | Updated: 1777114206286 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [VETUSDT] OBI: -0.11851371426724298 | Updated: 1777114206004 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [GRTUSDT] OBI: 0.2631171869323068 | Updated: 1777114205599 | ProcessTs: 1777114206271
2026/04/25 18:50:06 [BNBUSDT] OBI: 0.3325713442961432 | Updated: 1777114206215 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [DOTUSDT] OBI: 0.12447669581566102 | Updated: 1777114206215 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [AVAXUSDT] OBI: -0.09190248237694157 | Updated: 1777114206103 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [BCHUSDT] OBI: 0.19644496827332902 | Updated: 1777114206219 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [ICPUSDT] OBI: -0.04719265289083699 | Updated: 1777114206230 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [SANDUSDT] OBI: -0.32406927597232066 | Updated: 1777114206193 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [XMRUSDT] OBI: -0.20546284182647806 | Updated: 1777114206169 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [ETHUSDT] OBI: 0.059757092312194976 | Updated: 1777114206192 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [ADAUSDT] OBI: 0.12908650263048388 | Updated: 1777114206269 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [LTCUSDT] OBI: 0.04686731755460402 | Updated: 1777114206156 | ProcessTs: 1777114206856
2026/04/25 18:50:06 [ATOMUSDT] OBI: 0.16325490593346326 | Updated: 1777114206219 | ProcessTs: 1777114206856
